32834
32967
33101
33233
33363
33490
33612
33728
33838
33939
34032
34115
34187
34249
34298
34335
34358
34369
34366
34349
34318
34274
34217
34146
34063
33967
33860
33743
33615
33479
33336
33185
33030
32870
32707
32543
32379
32216
32057
31901
31751
31608
31473
31347
31232
31129
31039
30963
30901
30854
30823
30809
30810
30829
30865
30917
30986
31070
31170
31285
31414
31556
31710
31875
32050
32232
32421
32616
32813
33013
33213
33411
33606
33797
33980
34155
34321
34475
34616
34743
34854
34949
35026
35085
35125
35145
35144
35124
35083
35022
34941
34840
34721
34583
34429
34258
34073
33875
33665
33445
33217
32982
32743
32501
32260
32019
31783
31552
31329
31117
30915
30728
30556
30400
30264
30147
30051
29978
29928
29901
29898
29920
29967
30038
30133
30252
30393
30556
30740
30943
31164
31401
31652
31916
32189
32471
32757
33047
33338
33627
33911
34189
34458
34715
34958
35185
35393
35582
35748
35891
36008
36099
36163
36198
36204
36181
36128
36046
35936
35797
35631
35438
35221
34981
34719
34438
34140
33826
33501
33166
32824
32479
32132
31787
31447
31114
30793
30485
30193
29921
29670
29443
29242
29069
28926
28814
28735
28689
28678
28702
28760
28854
28982
29143
29337
29562
29817
30099
30407
30738
31090
31460
31844
32240
32645
33054
33465
33874
34278
34672
35055
35421
35768
36093
36393
36665
36906
37115
37288
37424
37522
37580
37597
37574
37509
37403
37257
37071
36846
36585
36288
35959
35599
35211
34799
34366
33915
33450
32975
32494
32010
31528
31053
30587
30136
29703
29292
28907
28551
28228
27941
27692
27484
27320
27200
27127
27101
27123
27193
27312
27479
27692
27950
28252
28595
28976
29394
29844
30323
30827
31352
31895
32449
33011
33576
34140
34696
35242
35771
36279
36761
37214
37633
38014
38354
38649
38897
39094
39240
39331
39367
39348
39272
39139
38952
38710
38415
38069
37676
37237
36756
36237
35683
35101
34493
33865
33223
32571
31915
31261
30614
29980
29364
28772
28209
27680
27190
26744
26345
25997
25704
25469
25294
25182
25133
25148
25229
25375
25585
25858
26192
26585
27033
27535
28085
28679
29314
29983
30681
31403
32142
32893
33648
34403
35149
35882
36593
37278
37930
38543
39112
39632
40097
40504
40847
41125
41334
41471
41536
41526
41441
41282
41049
40744
40368
39924
39416
38848
38223
37547
